date,long_return,short_return,total_return
2005-05-13T00:00:00,0.920194423,0.520563895,0.399630528
2005-05-16T00:00:00,1.10501375,0.873241515,0.231772235
2005-05-17T00:00:00,1.656796982,1.761780953,-0.104983971
2005-05-18T00:00:00,1.109372362,0.589741044,0.519631317
2005-05-19T00:00:00,-0.013402276,-0.141483956,0.12808168
2005-05-20T00:00:00,0.951443078,0.275919555,0.675523523
2005-05-23T00:00:00,0.571057921,0.316505176,0.254552745
2005-05-24T00:00:00,-0.596175562,-0.684500496,0.088324935
2005-05-25T00:00:00,0.758893619,1.377413049,-0.618519429
2005-05-26T00:00:00,0.475648121,-0.038748745,0.514396866
2005-05-27T00:00:00,-0.32098944,-0.179362323,-0.141627117
2005-05-31T00:00:00,1.05539391,0.53538811,0.520005799
2005-06-01T00:00:00,0.763176868,0.089240941,0.673935928
2005-06-02T00:00:00,-0.657984224,-0.434886779,-0.223097445
2005-06-03T00:00:00,0.310796558,0.361334961,-0.050538403
2005-06-06T00:00:00,-0.223078871,-0.111464466,-0.111614405
2005-06-07T00:00:00,-0.0943419,-0.440761906,0.346420006
2005-06-08T00:00:00,1.394218239,1.490101074,-0.095882835
2005-06-09T00:00:00,-0.585791152,-0.331514823,-0.254276329
2005-06-10T00:00:00,0.455645616,0.583658673,-0.128013057
2005-06-13T00:00:00,-0.356232321,0.34945972,-0.705692041
2005-06-14T00:00:00,0.281727676,0.27060592,0.011121756
2005-06-15T00:00:00,0.706418662,0.688085215,0.018333447
2005-06-16T00:00:00,-0.257701529,0.44885564,-0.706557168
2005-06-17T00:00:00,0.120351729,-0.099518157,0.219869886
2005-06-20T00:00:00,0.1475889,-0.608302694,0.755891594
2005-06-21T00:00:00,0.264869546,0.267331999,-0.002462452
2005-06-22T00:00:00,-0.643323216,-0.690151469,0.046828253
2005-06-23T00:00:00,-1.210552695,-1.479555065,0.26900237
2005-06-24T00:00:00,-0.17883554,-0.857693768,0.678858228
2005-06-27T00:00:00,1.078064141,0.482635214,0.595428928
2005-06-28T00:00:00,-0.051591352,-0.354214524,0.302623172
2005-06-29T00:00:00,-0.187505939,-0.33885384,0.151347901
2005-06-30T00:00:00,0.904420844,0.263533578,0.640887267
2005-07-01T00:00:00,1.11428298,1.106140942,0.008142038
2005-07-05T00:00:00,0.166748219,-0.639512887,0.806261106
2005-07-06T00:00:00,0.425257795,0.541834794,-0.116576999
